USERID,TYPE,MODE,SLNO,DATE,INVNO,INVDATE,FCRDR,CODE1,NAME,TOWN,GSTIN,INVAMT,AMT5,TAX5,AMT12,TAX12,AMT18,TAX18,AMT28,TAX28,AMT0,ROUN,TAMT,TTAX,STCODE,GLCODE
SRI2122,Sales,B2CS,24,01-Apr-2021,24,01-Apr-2021,R,AN37,SAIRAM MEDICAL&GENARAL/STORES,R.B.KOTTURU,,1266,0,0,1130.78,135.69,0,0,0,0,0,-0.47,1130.78,135.69,37,1004
SRI2122,Sales,B2B,240,14-Apr-2021,240,14-Apr-2021,R,L223,COASTAL MEDICALS,RAJAHMUNDRY,37AAKHB9701P1ZR,665,0,0,594.12,71.29,0,0,0,0,0,-0.41,594.12,71.29,37,1004
SRI2122,Sales,B2B,241,14-Apr-2021,241,14-Apr-2021,R,L215,SREYA MEDICALS,RAJAHMUNDRY,37AFTPA3861R1ZN,860,0,0,768.24,92.19,0,0,0,0,0,-0.43,768.24,92.19,37,1004
SRI2122,Sales,B2B,242,14-Apr-2021,242,14-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,2404,0,0,691.12,82.93,1381.28,248.63,0,0,0,0.04,2072.4,331.56,37,1004
SRI2122,Sales,B2B,243,14-Apr-2021,243,14-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,1565,0,0,1396.93,167.63,0,0,0,0,0,0.44,1396.93,167.63,37,1004
SRI2122,Sales,B2B,244,14-Apr-2021,244,14-Apr-2021,R,L128,DHANA SRI MEDICAL STORES,RAJAHMUNDRY,37APLPD7685L1Z5,638,0,0,569.46,68.34,0,0,0,0,0,0.2,569.46,68.34,37,1004
SRI2122,Sales,B2B,245,14-Apr-2021,245,14-Apr-2021,R,L365,SATHISH MEDICALS,RAJAHMUNDRY,37AHZPM4138M1ZF,461,0,0,411.42,49.37,0,0,0,0,0,0.21,411.42,49.37,37,1004
SRI2122,Sales,B2B,246,14-Apr-2021,246,14-Apr-2021,R,L240,GANGOTHRI M/S,RAJAHMUNDRY,37ABNPY6519N1ZK,3235,0,0,2888.17,346.58,0,0,0,0,0,0.25,2888.17,346.58,37,1004
SRI2122,Sales,B2CS,247,14-Apr-2021,247,14-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,626,0,0,558.65,67.04,0,0,0,0,0,0.31,558.65,67.04,37,1004
SRI2122,Sales,B2CS,248,14-Apr-2021,248,14-Apr-2021,R,L145,SRI HARI SHANKAR M/G/STORES,RAJAHMUNDRY,,207,0,0,184.57,22.15,0,0,0,0,0,0.28,184.57,22.15,37,1004
SRI2122,Sales,B2B,249,14-Apr-2021,249,14-Apr-2021,R,L111,AMAR KANAKALAKSHMI MEDICALS,RAJAHMUNDRY,37ADAPT9140K1Z5,481,0,0,0,0,407.4,73.33,0,0,0,0.27,407.4,73.33,37,1004
SRI2122,Sales,B2B,25,01-Apr-2021,25,01-Apr-2021,R,L103,UNIVERSAL PHARMACY,RAJAHMUNDRY,37AAFFU4614F1Z8,1572,0,0,1403.62,168.43,0,0,0,0,0,-0.05,1403.62,168.43,37,1004
SRI2122,Sales,B2B,250,14-Apr-2021,250,14-Apr-2021,R,L213,PUSHPA MEDICALS,RAJAHMUNDRY,37AABFP5340H1ZC,234,0,0,209.21,25.11,0,0,0,0,0,-0.32,209.21,25.11,37,1004
SRI2122,Sales,B2B,251,14-Apr-2021,251,14-Apr-2021,R,L277,PRADEEP MEDICAL STORES,RAJAHMUNDRY,37ASMPM4157G1ZF,8208,0,0,7328.54,879.42,0,0,0,0,0,0.04,7328.54,879.42,37,1004
SRI2122,Sales,B2B,252,14-Apr-2021,252,14-Apr-2021,R,2016,SNEHITHA MEDICAL AGENCIES,RAJAHMUNDRY,37ADIFS1476M1ZG,25077,0,0,22390.23,2686.83,0,0,0,0,0,-0.06,22390.23,2686.83,37,1004
SRI2122,Sales,B2B,253,14-Apr-2021,253,14-Apr-2021,R,L119,AMAR MEDICALS,RAJAHMUNDRY,37AAGFA1007R1ZD,1304,0,0,570.31,68.44,563.52,101.43,0,0,0,0.3,1133.83,169.87,37,1004
SRI2122,Sales,B2B,254,14-Apr-2021,254,14-Apr-2021,R,L192,AMMAJI MEDICALS(NEW),RAJAHMUNDRY,37AKQPM5502K1ZR,929,0,0,235.69,28.28,563.52,101.43,0,0,0,0.08,799.21,129.71,37,1004
SRI2122,Sales,B2B,255,14-Apr-2021,255,14-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,318,0,0,284.21,34.11,0,0,0,0,0,-0.32,284.21,34.11,37,1004
SRI2122,Sales,B2B,256,14-Apr-2021,256,14-Apr-2021,R,L203,LIFE MEDICAL STORES,RAJAHMUNDRY,37AAIFL8257E1Z1,8353,0,0,7457.84,894.94,0,0,0,0,0,0.22,7457.84,894.94,37,1004
SRI2122,Sales,B2B,257,14-Apr-2021,257,14-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,329,0,0,294.08,35.29,0,0,0,0,0,-0.37,294.08,35.29,37,1004
SRI2122,Sales,B2B,258,14-Apr-2021,258,14-Apr-2021,C,AN16,COMPASS ENTERPRISES PVT LTD,RAJANAGARAM,37AAGCC3838F1ZN,297,0,0,265.36,31.84,0,0,0,0,0,-0.2,265.36,31.84,37,1004
SRI2122,Sales,B2B,259,14-Apr-2021,259,14-Apr-2021,R,2009,SAI MANGARAJA MED/ENTERPRISES,RAJAHMUNDRY,37AADFS2608D1ZI,19794,0,0,17673.44,2120.81,0,0,0,0,0,-0.25,17673.44,2120.81,37,1004
SRI2122,Sales,B2B,26,01-Apr-2021,26,01-Apr-2021,R,TL09,SAI SANJEEVANI PHARMACY,BHIMAVARAM-2,37AANHM2320L1Z0,9919,0,0,8856.05,1062.73,0,0,0,0,0,0.22,8856.05,1062.73,37,1004
SRI2122,Sales,B2B,260,14-Apr-2021,260,14-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,291,0,0,259.83,31.18,0,0,0,0,0,-0.01,259.83,31.18,37,1004
SRI2122,Sales,B2CS,261,14-Apr-2021,261,14-Apr-2021,R,C381,SAI SRINIVASA M/G/ST,CHELLURU,,1286,0,0,1148,137.76,0,0,0,0,0,0.24,1148,137.76,37,1004
SRI2122,Sales,B2B,262,15-Apr-2021,262,15-Apr-2021,R,L256,SRI LAKSHMI GANAPATHI M/G/S(PN,RAJAHMUNDRY,37AECPK6218E1ZQ,2894,0,0,397.5,47.7,2075.05,373.51,0,0,0,0.24,2472.55,421.21,37,1004
SRI2122,Sales,B2CS,263,15-Apr-2021,263,15-Apr-2021,R,L117,SRI DURGA MEDICAL&GEN/STORES,RAJAHMEHEDRAVARAM,,807,0,0,523.8,62.86,186.43,33.56,0,0,0,0.35,710.23,96.42,37,1004
SRI2122,Sales,B2CS,264,15-Apr-2021,264,15-Apr-2021,R,L161,SRI VENKATA GANESH M/G/S,RAJAHMUNDRY,,398,166.51,8.33,0,0,189.32,34.08,0,0,0,-0.24,355.83,42.41,37,1004
SRI2122,Sales,B2CS,265,15-Apr-2021,265,15-Apr-2021,R,L139,SRI RAMAKRISHNA MEDICAL/HALL,RAJAHMUNDRY,,216,0,0,193.01,23.16,0,0,0,0,0,-0.17,193.01,23.16,37,1004
SRI2122,Sales,B2B,266,15-Apr-2021,266,15-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,299,0,0,76.73,9.21,180.35,32.46,0,0,0,0.25,257.08,41.67,37,1004
SRI2122,Sales,B2B,267,15-Apr-2021,267,15-Apr-2021,R,L107,SREE SANJEEVI MEDICAL STORES,RAJAHMUNDRY,37AIXPS0055J1ZM,233,0,0,102.51,12.3,100.17,18.03,0,0,0,-0.01,202.68,30.33,37,1004
SRI2122,Sales,B2B,268,15-Apr-2021,268,15-Apr-2021,R,L311,VIJAYA MEDICAL STORES,RAJAHMUNDRY,37AKJPG4733D1ZC,227,0,0,202.71,24.33,0,0,0,0,0,-0.04,202.71,24.33,37,1004
SRI2122,Sales,B2B,269,15-Apr-2021,269,15-Apr-2021,R,L157,SRI RAMACHANDRA MEDICALS,RAJAHMUNDRY,37ADIFS3661G1ZU,897,0,0,801.04,96.12,0,0,0,0,0,-0.16,801.04,96.12,37,1004
SRI2122,Sales,B2CS,27,01-Apr-2021,27,01-Apr-2021,R,AN06,SRI SAI LAKSMI GANAPATHY MEDI,SRIRAMAPURAM,,375,0,0,334.9,40.19,0,0,0,0,0,-0.09,334.9,40.19,37,1004
SRI2122,Sales,B2B,270,15-Apr-2021,270,15-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,432,0,0,385.57,46.27,0,0,0,0,0,0.16,385.57,46.27,37,1004
SRI2122,Sales,B2B,271,15-Apr-2021,271,15-Apr-2021,R,L228,VENKATA SAI M/G/ST(AVP ROAD),RAJAHMUNDRY,37APVPK7257F2Z8,221,0,0,0,0,187.05,33.67,0,0,0,0.28,187.05,33.67,37,1004
SRI2122,Sales,B2CS,272,15-Apr-2021,272,15-Apr-2021,R,L257,RAJA RAJESWARI MEDICAL&GEN STS,RAJAHMUNDRY,,498,0,0,80.51,9.66,345.32,62.16,0,0,0,0.35,425.83,71.82,37,1004
SRI2122,Sales,B2B,273,15-Apr-2021,273,15-Apr-2021,R,L342,VENKATA KRISHNA MEDICALS,RAJAHMUNDRY,37AWOPM3870A1ZF,543,0,0,484.42,58.13,0,0,0,0,0,0.45,484.42,58.13,37,1004
SRI2122,Sales,B2B,274,15-Apr-2021,274,15-Apr-2021,R,L238,VIJAYA PHARMACY,RAJAHMUNDRY,37AASFV7470K1Z7,1240,0,0,1106.72,132.81,0,0,0,0,0,0.47,1106.72,132.81,37,1004
SRI2122,Sales,B2B,275,15-Apr-2021,275,15-Apr-2021,R,L119,AMAR MEDICALS,RAJAHMUNDRY,37AAGFA1007R1ZD,1396,0,0,633.55,76.03,581.99,104.76,0,0,0,-0.33,1215.54,180.79,37,1004
SRI2122,Sales,B2B,276,15-Apr-2021,276,15-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,258,0,0,230.19,27.62,0,0,0,0,0,0.19,230.19,27.62,37,1004
SRI2122,Sales,B2B,277,15-Apr-2021,277,15-Apr-2021,R,L231,SRI RAMA MEDICALS(PN),RAJAHMUNDRY,37AAUFS6970K1Z5,2503,0,0,2234.88,268.19,0,0,0,0,0,-0.07,2234.88,268.19,37,1004
SRI2122,Sales,B2CS,278,15-Apr-2021,278,15-Apr-2021,R,GK65,SRI LAKSHMI GANAPATHY MED/G/ST,KONTHAMURU,,342,0,0,305.35,36.64,0,0,0,0,0,0.01,305.35,36.64,37,1004
SRI2122,Sales,B2CS,279,15-Apr-2021,279,15-Apr-2021,R,GK07,SRI SAI SUBRAMANYENSWARA MED/G,GUMULURU,,3282,0,0,1430,171.6,1424,256.32,0,0,0,0.08,2854,427.92,37,1004
SRI2122,Sales,B2B,28,01-Apr-2021,28,01-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,3613,0,0,1643.57,197.23,1502.12,270.38,0,0,0,-0.3,3145.69,467.61,37,1004
SRI2122,Sales,B2CS,280,15-Apr-2021,280,15-Apr-2021,R,TL20,SRI VENKATESWARA M/HALL,ANNADEVARAPETA,,2183,0,0,1221.4,146.57,690.64,124.32,0,0,0,0.07,1912.04,270.89,37,1004
SRI2122,Sales,B2B,281,15-Apr-2021,281,15-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,2161,185.02,9.25,687.33,82.48,1014.55,182.62,0,0,0,-0.25,1886.9,274.35,37,1004
SRI2122,Sales,B2CS,282,15-Apr-2021,282,15-Apr-2021,R,AN33,SRI LAKSHMI GANAPATHY MED/G/ST,RAYAVARAM,,591,0,0,527.76,63.33,0,0,0,0,0,-0.09,527.76,63.33,37,1004
SRI2122,Sales,B2B,283,16-Apr-2021,283,16-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,352,0,0,314.32,37.72,0,0,0,0,0,-0.04,314.32,37.72,37,1004
SRI2122,Sales,B2B,284,16-Apr-2021,284,16-Apr-2021,R,L342,VENKATA KRISHNA MEDICALS,RAJAHMUNDRY,37AWOPM3870A1ZF,213,0,0,190.6,22.87,0,0,0,0,0,-0.47,190.6,22.87,37,1004
SRI2122,Sales,B2B,285,16-Apr-2021,285,16-Apr-2021,C,L253,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,1655,0,0,0,0,1402.64,252.48,0,0,0,-0.12,1402.64,252.48,37,1004
SRI2122,Sales,B2B,286,16-Apr-2021,286,16-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,3377,0,0,1832.91,219.95,1122.01,201.96,0,0,0,0.17,2954.92,421.91,37,1004
SRI2122,Sales,B2B,287,16-Apr-2021,287,16-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,275,0,0,245.89,29.51,0,0,0,0,0,-0.4,245.89,29.51,37,1004
SRI2122,Sales,B2CS,288,16-Apr-2021,288,16-Apr-2021,R,L278,LAKSHMI PRASANA PHARAMACY,RAJAHMUNDRY,,865,0,0,772.44,92.69,0,0,0,0,0,-0.13,772.44,92.69,37,1004
SRI2122,Sales,B2CS,289,16-Apr-2021,289,16-Apr-2021,R,L226,SRI LAKSHMI NARASIMHA M/G/S(GP,RAJAHMUNDRY,,233,0,0,0,0,197.3,35.51,0,0,0,0.19,197.3,35.51,37,1004
SRI2122,Sales,B2B,29,01-Apr-2021,29,01-Apr-2021,R,L170,SIVA GOWRI MEDICALS,RAJAHMUNDRY,37ABEFS4397M1ZE,2044,0,0,684.02,82.08,1083.26,194.99,0,0,0,-0.35,1767.28,277.07,37,1004
SRI2122,Sales,B2B,290,16-Apr-2021,290,16-Apr-2021,R,L214,BHARGAV MEDICALS,RAJAHMUNDRY,37AJDPK0277B1ZL,1059,0,0,945.94,113.51,0,0,0,0,0,-0.45,945.94,113.51,37,1004
SRI2122,Sales,B2CS,291,16-Apr-2021,291,16-Apr-2021,R,L247,KANAKA DURGA MED/GEN/STORES,RAJAHMUNDRY,,261,0,0,45.83,5.5,177.61,31.97,0,0,0,0.09,223.44,37.47,37,1004
SRI2122,Sales,B2B,292,16-Apr-2021,292,16-Apr-2021,R,L292,EASWARA PHARMACY,RAJAHMUNDRY,37ABUPY5784A1ZV,681,0,0,607.9,72.95,0,0,0,0,0,0.15,607.9,72.95,37,1004
SRI2122,Sales,B2CS,293,16-Apr-2021,293,16-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,1655,0,0,0,0,1402.64,252.48,0,0,0,-0.12,1402.64,252.48,37,1004
SRI2122,Sales,B2CS,294,16-Apr-2021,294,16-Apr-2021,R,GK07,SRI SAI SUBRAMANYENSWARA MED/G,GUMULURU,,481,0,0,200.38,24.05,217.09,39.08,0,0,0,0.4,417.47,63.13,37,1004
SRI2122,Sales,B2B,295,16-Apr-2021,295,16-Apr-2021,C,AN16,COMPASS ENTERPRISES PVT LTD,RAJANAGARAM,37AAGCC3838F1ZN,469,0,0,418.62,50.23,0,0,0,0,0,0.15,418.62,50.23,37,1004
SRI2122,Sales,B2B,296,16-Apr-2021,296,16-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,250,0,0,223.1,26.77,0,0,0,0,0,0.13,223.1,26.77,37,1004
SRI2122,Sales,B2B,297,16-Apr-2021,297,16-Apr-2021,R,L106,SRI HARSHA MEDICALS,RAJAHMUNDRY,37BBBPM3958A1ZT,296,0,0,263.88,31.67,0,0,0,0,0,0.45,263.88,31.67,37,1004
SRI2122,Sales,B2B,298,16-Apr-2021,298,16-Apr-2021,R,L142,PARAMESWARI M/G/STORES,RAJAHMUNDRY,37BRRPB5175Q2ZW,293,0,0,261.9,31.43,0,0,0,0,0,-0.33,261.9,31.43,37,1004
SRI2122,Sales,B2B,299,16-Apr-2021,299,16-Apr-2021,R,L169,SRI SATYAVANI M/S(NEW),RAJAHMUNDRY,37AHFPG1718B1ZW,357,0,0,0,0,302.54,54.46,0,0,0,0,302.54,54.46,37,1004
SRI2122,Sales,B2B,3,01-Apr-2021,3,01-Apr-2021,R,L101,PHANENDRA PRASAD MEDS.,RAJAHMUNDRY,37ADCPJ7981L1ZY,6111,0,0,0,0,5178.78,932.18,0,0,0,0.04,5178.78,932.18,37,1004
SRI2122,Sales,B2B,30,01-Apr-2021,30,01-Apr-2021,R,2022,VISWANADHA MEDICAL AGENCIES,RAJAHMUNDRY,37BIEPS8984E1ZL,10320,0,0,9214.44,1105.73,0,0,0,0,0,-0.17,9214.44,1105.73,37,1004
SRI2122,Sales,B2B,300,16-Apr-2021,300,16-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,626,0,0,558.72,67.05,0,0,0,0,0,0.23,558.72,67.05,37,1004
SRI2122,Sales,B2B,301,16-Apr-2021,301,16-Apr-2021,R,L240,GANGOTHRI M/S,RAJAHMUNDRY,37ABNPY6519N1ZK,2615,0,0,879.6,105.55,1381.28,248.63,0,0,0,-0.06,2260.88,354.18,37,1004
SRI2122,Sales,B2B,302,16-Apr-2021,302,16-Apr-2021,R,2137,LAKSHMI GANAPATHI ENTERPRISES,RAJAHMUNDRY,37AATPU1437A1ZK,7678,0,0,6855.59,822.67,0,0,0,0,0,-0.26,6855.59,822.67,37,1004
SRI2122,Sales,B2B,303,16-Apr-2021,303,16-Apr-2021,R,L306,MAHA LAKSHMI MEDICALS,RAJAHMUNDRY,37CORPG1673L1ZC,316,0,0,281.71,33.81,0,0,0,0,0,0.48,281.71,33.81,37,1004
SRI2122,Sales,B2B,304,16-Apr-2021,304,16-Apr-2021,R,2022,VISWANADHA MEDICAL AGENCIES,RAJAHMUNDRY,37BIEPS8984E1ZL,5410,0,0,4830.56,579.67,0,0,0,0,0,-0.23,4830.56,579.67,37,1004
SRI2122,Sales,B2B,305,17-Apr-2021,305,17-Apr-2021,R,L347,SRI SAI SATYANARAYANA M/GS,RAJAHMUNDRY,37AJQPR7141A2Z1,815,0,0,0,0,690.64,124.32,0,0,0,0.04,690.64,124.32,37,1004
SRI2122,Sales,B2CS,306,17-Apr-2021,306,17-Apr-2021,R,L255,SRI PRASANTHI MEDICAL&GEN STO,RAJAHMUNDRY,,917,0,0,818.99,98.28,0,0,0,0,0,-0.27,818.99,98.28,37,1004
SRI2122,Sales,B2CS,307,17-Apr-2021,307,17-Apr-2021,R,L278,LAKSHMI PRASANA PHARAMACY,RAJAHMUNDRY,,1793,0,0,1601.02,192.12,0,0,0,0,0,-0.14,1601.02,192.12,37,1004
SRI2122,Sales,B2B,308,17-Apr-2021,308,17-Apr-2021,R,L213,PUSHPA MEDICALS,RAJAHMUNDRY,37AABFP5340H1ZC,252,0,0,225.17,27.02,0,0,0,0,0,-0.19,225.17,27.02,37,1004
SRI2122,Sales,B2CS,309,17-Apr-2021,309,17-Apr-2021,R,L181,SRI SAI SYAMALA M/G/ST(NAGADEV,RAJAHMUNDRY,,459,0,0,409.82,49.18,0,0,0,0,0,0,409.82,49.18,37,1004
SRI2122,Sales,B2B,31,01-Apr-2021,31,01-Apr-2021,R,L372,LIFE CARE PHARMACY,RAJAHMUNDRY,37ASZPT3565A1Z5,307,0,0,274.51,32.94,0,0,0,0,0,-0.45,274.51,32.94,37,1004
SRI2122,Sales,B2B,310,17-Apr-2021,310,17-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,310,0,0,277,33.24,0,0,0,0,0,-0.24,277,33.24,37,1004
SRI2122,Sales,B2B,311,17-Apr-2021,311,17-Apr-2021,R,L303,MAMATHA MEDICAL&GENARAL STORES,RAJAHMUNDRY,37HRUPS2204C1ZK,834,0,0,744.66,89.36,0,0,0,0,0,-0.02,744.66,89.36,37,1004
SRI2122,Sales,B2CS,312,17-Apr-2021,312,17-Apr-2021,R,L161,SRI VENKATA GANESH M/G/S,RAJAHMUNDRY,,393,0,0,350.91,42.11,0,0,0,0,0,-0.02,350.91,42.11,37,1004
SRI2122,Sales,B2B,313,17-Apr-2021,313,17-Apr-2021,R,L101,PHANENDRA PRASAD MEDS.,RAJAHMUNDRY,37ADCPJ7981L1ZY,5145,0,0,0,0,4360.15,784.83,0,0,0,0.02,4360.15,784.83,37,1004
SRI2122,Sales,B2B,314,17-Apr-2021,314,17-Apr-2021,R,TL69,SATYAKRISHNA M/S,MALLAVARAM,37FEQPS7502C1Z6,2969,0,0,0,0,2515.94,452.87,0,0,0,0.19,2515.94,452.87,37,1004
SRI2122,Sales,B2B,315,17-Apr-2021,315,17-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,2955,462.56,23.13,622.03,74.64,1502.12,270.38,0,0,0,0.14,2586.71,368.15,37,1004
SRI2122,Sales,B2CS,316,17-Apr-2021,316,17-Apr-2021,R,L219,V.S.M.MEDICALS,RAJAHMUNDRY,,6200,0,0,5535.5,664.26,0,0,0,0,0,0.24,5535.5,664.26,37,1004
SRI2122,Sales,B2B,317,17-Apr-2021,317,17-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,2445,0,0,0,0,2071.92,372.95,0,0,0,0.13,2071.92,372.95,37,1004
SRI2122,Sales,B2CS,318,17-Apr-2021,318,17-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,247,0,0,68.29,8.19,144.72,26.05,0,0,0,-0.25,213.01,34.24,37,1004
SRI2122,Sales,B2B,319,17-Apr-2021,319,17-Apr-2021,R,L192,AMMAJI MEDICALS(NEW),RAJAHMUNDRY,37AKQPM5502K1ZR,261,0,0,0,0,220.89,39.76,0,0,0,0.35,220.89,39.76,37,1004
SRI2122,Sales,B2B,32,01-Apr-2021,32,01-Apr-2021,R,L256,SRI LAKSHMI GANAPATHI M/G/S(PN,RAJAHMUNDRY,37AECPK6218E1ZQ,1286,0,0,1148,137.76,0,0,0,0,0,0.24,1148,137.76,37,1004
SRI2122,Sales,B2CS,320,17-Apr-2021,320,17-Apr-2021,R,L126,VISHNU SRI M/G/ST,RAJAHMUNDRY,,278,0,0,248.05,29.77,0,0,0,0,0,0.18,248.05,29.77,37,1004
SRI2122,Sales,B2B,321,17-Apr-2021,321,17-Apr-2021,R,L106,SRI HARSHA MEDICALS,RAJAHMUNDRY,37BBBPM3958A1ZT,304,0,0,271.8,32.62,0,0,0,0,0,-0.42,271.8,32.62,37,1004
SRI2122,Sales,B2CS,322,17-Apr-2021,322,17-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,357,0,0,318.84,38.26,0,0,0,0,0,-0.1,318.84,38.26,37,1004
SRI2122,Sales,B2B,323,17-Apr-2021,323,17-Apr-2021,R,L342,VENKATA KRISHNA MEDICALS,RAJAHMUNDRY,37AWOPM3870A1ZF,1570,0,0,1401.72,168.21,0,0,0,0,0,0.07,1401.72,168.21,37,1004
SRI2122,Sales,B2B,324,19-Apr-2021,324,19-Apr-2021,R,2118,SREE RAMA MEDICAL STORES,RAJAHMUNDRY,37AALFS8103M1ZP,5957,0,0,5319.05,638.29,0,0,0,0,0,-0.34,5319.05,638.29,37,1004
SRI2122,Sales,B2B,325,19-Apr-2021,325,19-Apr-2021,R,2118,SREE RAMA MEDICAL STORES,RAJAHMUNDRY,37AALFS8103M1ZP,26243,0,0,22455.99,2694.72,925.66,166.62,0,0,0,0.01,23381.65,2861.34,37,1004
SRI2122,Sales,B2B,326,19-Apr-2021,326,19-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,1557,0,0,1389.82,166.78,0,0,0,0,0,0.4,1389.82,166.78,37,1004
SRI2122,Sales,B2CS,327,19-Apr-2021,327,19-Apr-2021,R,L312,THE SUN PHARMACY,RAJAHMUNDRY,,303,0,0,270.87,32.5,0,0,0,0,0,-0.37,270.87,32.5,37,1004
SRI2122,Sales,B2B,328,19-Apr-2021,328,19-Apr-2021,R,L313,SINDHU MEDICALS,RAJAHMUNDRY,37ARXPV1247J1ZX,5614,0,0,5012.66,601.52,0,0,0,0,0,-0.18,5012.66,601.52,37,1004
SRI2122,Sales,B2CS,329,19-Apr-2021,329,19-Apr-2021,R,L226,SRI LAKSHMI NARASIMHA M/G/S(GP,RAJAHMUNDRY,,979,0,0,146.72,17.61,690.64,124.32,0,0,0,-0.29,837.36,141.93,37,1004
SRI2122,Sales,B2B,33,01-Apr-2021,33,01-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,446,0,0,398.26,47.79,0,0,0,0,0,-0.05,398.26,47.79,37,1004
SRI2122,Sales,B2B,330,19-Apr-2021,330,19-Apr-2021,C,L262,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,3457,0,0,870.1,104.41,2103.96,378.71,0,0,0,-0.18,2974.06,483.12,37,1004
SRI2122,Sales,B2B,331,19-Apr-2021,331,19-Apr-2021,R,L223,COASTAL MEDICALS,RAJAHMUNDRY,37AAKHB9701P1ZR,3552,0,0,3171.57,380.59,0,0,0,0,0,-0.16,3171.57,380.59,37,1004
SRI2122,Sales,B2CS,332,19-Apr-2021,332,19-Apr-2021,R,L207,SRI TIRUMALA MEDICAL ST(DVP),RAJAHMUNDRY,,1077,0,0,234.25,28.11,690.64,124.32,0,0,0,-0.32,924.89,152.43,37,1004
SRI2122,Sales,B2B,333,19-Apr-2021,333,19-Apr-2021,R,L215,SREYA MEDICALS,RAJAHMUNDRY,37AFTPA3861R1ZN,598,0,0,533.5,64.02,0,0,0,0,0,0.48,533.5,64.02,37,1004
SRI2122,Sales,B2CS,334,19-Apr-2021,334,19-Apr-2021,R,L278,LAKSHMI PRASANA PHARAMACY,RAJAHMUNDRY,,790,0,0,704.97,84.6,0,0,0,0,0,0.43,704.97,84.6,37,1004
SRI2122,Sales,B2B,335,19-Apr-2021,335,19-Apr-2021,R,L265,SRI SRINIVASA M/S,RAJAHMUNDRY,37ALVPV8462D1Z9,1875,0,0,1674.5,200.94,0,0,0,0,0,-0.44,1674.5,200.94,37,1004
SRI2122,Sales,B2CS,336,19-Apr-2021,336,19-Apr-2021,R,L145,SRI HARI SHANKAR M/G/STORES,RAJAHMUNDRY,,216,0,0,193.03,23.16,0,0,0,0,0,-0.19,193.03,23.16,37,1004
SRI2122,Sales,B2B,337,19-Apr-2021,337,19-Apr-2021,R,L132,KRANTHI M/G/STORES,RAJAHMUNDRY,37AUVPK6396C1ZZ,1805,0,0,1611.53,193.38,0,0,0,0,0,0.09,1611.53,193.38,37,1004
SRI2122,Sales,B2CS,338,19-Apr-2021,338,19-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,638,0,0,569.33,68.32,0,0,0,0,0,0.35,569.33,68.32,37,1004
